EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20192013958,10/18/2019 4:00:00 AM,Mount Olive-Silverstone-Jamestown (2),NA,NA,0,1,Shooting,NA
GO-20192011710,10/18/2019 4:00:00 AM,Corso Italia-Davenport (92),NA,NA,0,3,Shooting,NA
GO-20192021028,10/19/2019 4:00:00 AM,High Park-Swansea (87),NA,NA,1,0,Shooting,NA
GO-20192016205,10/19/2019 4:00:00 AM,West Humber-Clairville (1),NA,NA,0,1,Shooting,NA
GO-20192015867,10/19/2019 4:00:00 AM,Flemingdon Park (44),NA,NA,0,0,Firearm Discharge,NA
GO-20192023210,10/20/2019 4:00:00 AM,Weston (113),NA,NA,0,0,Firearm Discharge,NA
GO-20192026604,10/20/2019 4:00:00 AM,Tam O'Shanter-Sullivan (118),NA,NA,0,1,Shooting,NA
GO-20192026430,10/20/2019 4:00:00 AM,Weston (113),NA,NA,0,1,Shooting,NA
GO-20192035817,10/21/2019 4:00:00 AM,York University Heights (27),NA,NA,0,0,Firearm Discharge,NA
GO-20192043075,10/22/2019 4:00:00 AM,Humber Heights-Westmount (8),NA,NA,0,1,Shooting,NA
GO-20192056635,10/24/2019 4:00:00 AM,Oakwood Village (107),NA,NA,0,1,Shooting,NA
GO-20192056626,10/24/2019 4:00:00 AM,Pleasant View (46),NA,NA,0,0,Firearm Discharge,NA
GO-20192050772,10/24/2019 4:00:00 AM,Humbermede (22),NA,NA,0,0,Firearm Discharge,NA
GO-20192055160,10/24/2019 4:00:00 AM,Birchcliffe-Cliffside (122),NA,NA,0,0,Firearm Discharge,NA
GO-20192058103,10/25/2019 4:00:00 AM,Eringate-Centennial-West Deane (11),NA,NA,0,1,Shooting,NA
GO-20192064991,10/26/2019 4:00:00 AM,Thorncliffe Park (55),NA,NA,0,2,Shooting,NA
GO-20192065224,10/26/2019 4:00:00 AM,Englemount-Lawrence (32),NA,NA,0,0,Firearm Discharge,NA
GO-20192071128,10/26/2019 4:00:00 AM,Glenfield-Jane Heights (25),NA,NA,0,1,Shooting,NA
GO-20192071165,10/26/2019 4:00:00 AM,Rustic (28),NA,NA,0,1,Shooting,NA
GO-20192065477,10/26/2019 4:00:00 AM,Rexdale-Kipling (4),NA,NA,0,0,Firearm Discharge,NA
GO-20192072734,10/27/2019 4:00:00 AM,Wellington Place (164),NA,NA,0,0,Firearm Discharge,NA
GO-20192105390,10/30/2019 4:00:00 AM,York University Heights (27),NA,NA,0,0,Firearm Discharge,NA
GO-20192093095,10/30/2019 4:00:00 AM,Weston (113),NA,NA,0,2,Shooting,NA
GO-20192098957,10/30/2019 4:00:00 AM,Beechborough-Greenbrook (112),NA,NA,0,5,Shooting,NA
GO-20192124248,10/31/2019 4:00:00 AM,Lambton Baby Point (114),NA,NA,0,1,Shooting,NA
GO-20192101941,10/31/2019 4:00:00 AM,Brookhaven-Amesbury (30),NA,NA,0,1,Shooting,NA
GO-20192106176,10/31/2019 4:00:00 AM,Danforth East York (59),NA,NA,0,2,Shooting,NA
GO-20192107415,11/1/2019 4:00:00 AM,Flemingdon Park (44),NA,NA,0,1,Shooting,NA
GO-20192111058,11/1/2019 4:00:00 AM,Flemingdon Park (44),NA,NA,0,0,Firearm Discharge,NA
GO-20192115002,11/1/2019 4:00:00 AM,Banbury-Don Mills (42),NA,NA,0,2,Shooting,NA
GO-20192119725,11/2/2019 4:00:00 AM,Malvern East (146),NA,NA,0,0,Firearm Discharge,NA
GO-20192121642,11/2/2019 4:00:00 AM,Eglinton East (138),NA,NA,0,1,Shooting,NA
GO-20192127849,11/3/2019 4:00:00 AM,Brookhaven-Amesbury (30),NA,NA,0,0,Firearm Discharge,NA
GO-20192137057,11/4/2019 5:00:00 AM,Downsview (155),NA,NA,0,0,Firearm Discharge,NA
GO-20192131648,11/4/2019 5:00:00 AM,Etobicoke City Centre (159),NA,NA,1,0,Shooting,NA
GO-20192136178,11/5/2019 5:00:00 AM,Taylor-Massey (61),NA,NA,1,0,Shooting,NA
GO-20192149027,11/6/2019 5:00:00 AM,Glenfield-Jane Heights (25),NA,NA,0,0,Firearm Discharge,NA
GO-20192144232,11/6/2019 5:00:00 AM,Humber Heights-Westmount (8),NA,NA,0,0,Firearm Discharge,NA
GO-20192149608,11/6/2019 5:00:00 AM,Thistletown-Beaumond Heights (3),NA,NA,0,1,Shooting,NA
GO-20192149339,11/6/2019 5:00:00 AM,Yorkdale-Glen Park (31),NA,NA,0,1,Shooting,NA
GO-20192142562,11/6/2019 5:00:00 AM,Eglinton East (138),NA,NA,0,0,Firearm Discharge,NA
GO-20192149692,11/6/2019 5:00:00 AM,Eglinton East (138),NA,NA,0,0,Firearm Discharge,NA
GO-20192150110,11/7/2019 5:00:00 AM,Weston (113),NA,NA,1,1,Shooting,NA
GO-20192150454,11/7/2019 5:00:00 AM,Greenwood-Coxwell (65),NA,NA,0,1,Shooting,NA
GO-20192152995,11/7/2019 5:00:00 AM,Greenwood-Coxwell (65),NA,NA,0,0,Firearm Discharge,NA
GO-20192156874,11/8/2019 5:00:00 AM,Humber Summit (21),NA,NA,0,1,Shooting,NA
GO-20192157141,11/8/2019 5:00:00 AM,Junction Area (90),NA,NA,0,0,Firearm Discharge,NA
GO-20192164429,11/9/2019 5:00:00 AM,New Toronto (18),NA,NA,0,0,Firearm Discharge,NA
GO-20192169539,11/9/2019 5:00:00 AM,West Rouge (143),NA,NA,0,1,Shooting,NA
GO-20192169634,11/9/2019 5:00:00 AM,East End-Danforth (62),NA,NA,0,0,Firearm Discharge,NA
GO-20192167373,11/9/2019 5:00:00 AM,Beechborough-Greenbrook (112),NA,NA,0,1,Shooting,NA
