EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20162194207,12/10/2016 5:00:00 AM,Newtonbrook East (50),Break and Enter,B&E,NA,NA,NA,NA
GO-20162195472,12/10/2016 5:00:00 AM,Alderwood (20),Break and Enter,B&E,NA,NA,NA,NA
GO-20162194555,12/10/2016 5:00:00 AM,Bridle Path-Sunnybrook-York Mills (41),Break and Enter,B&E,NA,NA,NA,NA
GO-20162193193,12/11/2016 5:00:00 AM,Weston (113),Break and Enter,B&E,NA,NA,NA,NA
GO-20162202794,12/12/2016 5:00:00 AM,Maple Leaf (29),Break and Enter,B&E,NA,NA,NA,NA
GO-20162200512,12/12/2016 5:00:00 AM,Hillcrest Village (48),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162200512,12/12/2016 5:00:00 AM,Hillcrest Village (48),Break and Enter,B&E,NA,NA,NA,NA
GO-20162203839,12/12/2016 5:00:00 AM,Wexford/Maryvale (119),Break and Enter,B&E,NA,NA,NA,NA
GO-20162204096,12/12/2016 5:00:00 AM,Tam O'Shanter-Sullivan (118),Break and Enter,B&E,NA,NA,NA,NA
GO-20162203643,12/12/2016 5:00:00 AM,Stonegate-Queensway (16),Break and Enter,B&E,NA,NA,NA,NA
GO-20162204241,12/12/2016 5:00:00 AM,Stonegate-Queensway (16),Break and Enter,B&E,NA,NA,NA,NA
GO-20162198631,12/8/2016 5:00:00 AM,Wellington Place (164),Break and Enter,B&E,NA,NA,NA,NA
GO-20162198074,12/12/2016 5:00:00 AM,Islington (158),Break and Enter,B&E,NA,NA,NA,NA
GO-20162198488,12/11/2016 5:00:00 AM,Greenwood-Coxwell (65),Break and Enter,B&E,NA,NA,NA,NA
GO-20162201795,11/30/2016 5:00:00 AM,Clairlea-Birchmount (120),Break and Enter,B&E,NA,NA,NA,NA
GO-20162198003,12/12/2016 5:00:00 AM,Eringate-Centennial-West Deane (11),Break and Enter,B&E,NA,NA,NA,NA
GO-20162199105,12/9/2016 5:00:00 AM,Bay-Cloverhill (169),Break and Enter,B&E,NA,NA,NA,NA
GO-20162199209,12/9/2016 5:00:00 AM,Yonge-Bay Corridor (170),Break and Enter,B&E,NA,NA,NA,NA
GO-20162200835,12/9/2016 5:00:00 AM,Humber Heights-Westmount (8),Break and Enter,B&E,NA,NA,NA,NA
GO-20162202498,12/9/2016 5:00:00 AM,Moss Park (73),Break and Enter,B&E,NA,NA,NA,NA
GO-20162199541,12/10/2016 5:00:00 AM,Wellington Place (164),Break and Enter,B&E,NA,NA,NA,NA
GO-20162198639,12/12/2016 5:00:00 AM,Eglinton East (138),Break and Enter,B&E,NA,NA,NA,NA
GO-20162199984,12/12/2016 5:00:00 AM,Willowdale West (37),Break and Enter,B&E,NA,NA,NA,NA
GO-20162201843,12/8/2016 5:00:00 AM,Glenfield-Jane Heights (25),Break and Enter,B&E,NA,NA,NA,NA
GO-20162198347,12/12/2016 5:00:00 AM,University (79),Break and Enter,B&E,NA,NA,NA,NA
GO-20162200397,12/11/2016 5:00:00 AM,Cliffcrest (123),Break and Enter,B&E,NA,NA,NA,NA
GO-20162202258,12/8/2016 5:00:00 AM,Fenside-Parkwoods (150),Break and Enter,B&E,NA,NA,NA,NA
GO-20162201610,12/12/2016 5:00:00 AM,Milliken (130),Break and Enter,B&E,NA,NA,NA,NA
GO-20162200832,12/12/2016 5:00:00 AM,Humber Summit (21),Break and Enter,B&E,NA,NA,NA,NA
GO-20162203202,12/12/2016 5:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162203147,12/12/2016 5:00:00 AM,Wexford/Maryvale (119),Break and Enter,B&E,NA,NA,NA,NA
GO-20162202296,12/12/2016 5:00:00 AM,Alderwood (20),Break and Enter,B&E,NA,NA,NA,NA
GO-20162202637,12/10/2016 5:00:00 AM,Caledonia-Fairbank (109),Break and Enter,B&E,NA,NA,NA,NA
GO-20162203622,12/12/2016 5:00:00 AM,Princess-Rosethorn (10),Break and Enter,B&E,NA,NA,NA,NA
GO-20162209146,12/12/2016 5:00:00 AM,Long Branch (19),Break and Enter,B&E,NA,NA,NA,NA
GO-20162206114,12/11/2016 5:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Break and Enter,B&E,NA,NA,NA,NA
GO-20162206099,12/11/2016 5:00:00 AM,St.Andrew-Windfields (40),Break and Enter,B&E,NA,NA,NA,NA
GO-20162208911,5/1/2016 4:00:00 AM,The Beaches (63),Break and Enter,B&E,NA,NA,NA,NA
GO-20162209078,12/8/2016 5:00:00 AM,Tam O'Shanter-Sullivan (118),Break and Enter,B&E,NA,NA,NA,NA
GO-20162207356,10/25/2016 4:00:00 AM,Junction-Wallace Emerson (171),Break and Enter,B&E,NA,NA,NA,NA
GO-20162209754,12/13/2016 5:00:00 AM,Steeles (116),Break and Enter,B&E,NA,NA,NA,NA
GO-20162209420,12/13/2016 5:00:00 AM,Wychwood (94),Break and Enter,B&E,NA,NA,NA,NA
GO-20162206266,12/13/2016 5:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Break and Enter,B&E,NA,NA,NA,NA
GO-20162205481,12/13/2016 5:00:00 AM,Moss Park (73),Break and Enter,B&E,NA,NA,NA,NA
GO-20162210789,12/13/2016 5:00:00 AM,High Park North (88),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162217024,12/14/2016 5:00:00 AM,Broadview North (57),Break and Enter,B&E,NA,NA,NA,NA
GO-20162216824,12/14/2016 5:00:00 AM,Highland Creek (134),Break and Enter,B&E,NA,NA,NA,NA
GO-20162215731,12/14/2016 5:00:00 AM,Black Creek (24),Break and Enter,B&E,NA,NA,NA,NA
GO-20162211062,12/14/2016 5:00:00 AM,Woburn North (142),Break and Enter,B&E,NA,NA,NA,NA
GO-20162214679,12/14/2016 5:00:00 AM,Humbermede (22),Break and Enter,B&E,NA,NA,NA,NA
GO-20162213573,12/8/2016 5:00:00 AM,Fort York-Liberty Village (163),Break and Enter,B&E,NA,NA,NA,NA
GO-20162218789,12/14/2016 5:00:00 AM,Kensington-Chinatown (78),Break and Enter,B&E,NA,NA,NA,NA
GO-20162216749,12/14/2016 5:00:00 AM,Bayview Woods-Steeles (49),Break and Enter,B&E,NA,NA,NA,NA
GO-20162217982,12/15/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162219297,12/14/2016 5:00:00 AM,Moss Park (73),Break and Enter,B&E,NA,NA,NA,NA
GO-20162222617,12/13/2016 5:00:00 AM,Pleasant View (46),Break and Enter,B&E,NA,NA,NA,NA
GO-20162225473,12/15/2016 5:00:00 AM,Highland Creek (134),Break and Enter,B&E,NA,NA,NA,NA
GO-20162223199,12/15/2016 5:00:00 AM,Tam O'Shanter-Sullivan (118),Break and Enter,B&E,NA,NA,NA,NA
GO-20162222820,12/15/2016 5:00:00 AM,Newtonbrook West (36),Break and Enter,B&E,NA,NA,NA,NA
GO-20162222221,12/15/2016 5:00:00 AM,Newtonbrook West (36),Break and Enter,B&E,NA,NA,NA,NA
GO-20162220844,12/15/2016 5:00:00 AM,East L'Amoreaux (148),Break and Enter,Unlawfully In Dwelling-House,NA,NA,NA,NA
GO-20162223186,12/15/2016 5:00:00 AM,Highland Creek (134),Break and Enter,B&E,NA,NA,NA,NA
GO-20162222676,12/15/2016 5:00:00 AM,Highland Creek (134),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162222399,12/15/2016 5:00:00 AM,Agincourt North (129),Break and Enter,B&E,NA,NA,NA,NA
GO-20162221507,12/15/2016 5:00:00 AM,Thistletown-Beaumond Heights (3),Break and Enter,B&E,NA,NA,NA,NA
GO-20162221292,12/15/2016 5:00:00 AM,Black Creek (24),Break and Enter,B&E,NA,NA,NA,NA
GO-20162219708,12/15/2016 5:00:00 AM,Palmerston-Little Italy (80),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162219623,12/15/2016 5:00:00 AM,Downtown Yonge East (168),Break and Enter,B&E,NA,NA,NA,NA
GO-20162220534,12/15/2016 5:00:00 AM,Birchcliffe-Cliffside (122),Break and Enter,B&E,NA,NA,NA,NA
GO-20162224603,12/16/2016 5:00:00 AM,Kingsview Village-The Westway (6),Break and Enter,B&E,NA,NA,NA,NA
GO-20162224547,12/16/2016 5:00:00 AM,Yorkdale-Glen Park (31),Break and Enter,B&E,NA,NA,NA,NA
GO-20162226407,12/15/2016 5:00:00 AM,Malvern East (146),Break and Enter,B&E,NA,NA,NA,NA
GO-20162225692,12/15/2016 5:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Break and Enter,B&E,NA,NA,NA,NA
GO-20162226683,12/9/2016 5:00:00 AM,Birchcliffe-Cliffside (122),Break and Enter,B&E,NA,NA,NA,NA
GO-20162224233,12/15/2016 5:00:00 AM,Kingsview Village-The Westway (6),Break and Enter,B&E,NA,NA,NA,NA
GO-20162226390,12/11/2016 5:00:00 AM,Moss Park (73),Break and Enter,B&E,NA,NA,NA,NA
GO-20162229787,12/16/2016 5:00:00 AM,High Park North (88),Break and Enter,B&E,NA,NA,NA,NA
GO-20162229741,12/16/2016 5:00:00 AM,Hillcrest Village (48),Break and Enter,B&E,NA,NA,NA,NA
GO-20162226603,12/16/2016 5:00:00 AM,Mount Dennis (115),Break and Enter,B&E,NA,NA,NA,NA
GO-20162228893,12/16/2016 5:00:00 AM,Woodbine Corridor (64),Break and Enter,B&E,NA,NA,NA,NA
GO-20162226837,3/1/2016 5:00:00 AM,Eringate-Centennial-West Deane (11),Break and Enter,Unlawfully In Dwelling-House,NA,NA,NA,NA
GO-20162229230,12/16/2016 5:00:00 AM,Bayview Woods-Steeles (49),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162229247,12/16/2016 5:00:00 AM,East Willowdale (152),Break and Enter,B&E,NA,NA,NA,NA
GO-20162229576,12/16/2016 5:00:00 AM,Steeles (116),Break and Enter,B&E,NA,NA,NA,NA
GO-20162225424,12/16/2016 5:00:00 AM,Fort York-Liberty Village (163),Break and Enter,B&E,NA,NA,NA,NA
GO-20162229837,12/16/2016 5:00:00 AM,High Park-Swansea (87),Break and Enter,B&E,NA,NA,NA,NA
GO-20162229962,12/16/2016 5:00:00 AM,Rustic (28),Break and Enter,B&E,NA,NA,NA,NA
GO-20162227515,12/16/2016 5:00:00 AM,NSA,Break and Enter,Unlawfully In Dwelling-House,NA,NA,NA,NA
GO-20162229405,12/16/2016 5:00:00 AM,Bayview Village (52),Break and Enter,B&E,NA,NA,NA,NA
GO-20162227987,12/16/2016 5:00:00 AM,Danforth East York (59),Break and Enter,B&E,NA,NA,NA,NA
GO-20169014779,12/15/2016 5:00:00 AM,North St.James Town (74),Break and Enter,B&E,NA,NA,NA,NA
GO-20162235924,12/17/2016 5:00:00 AM,North Riverdale (68),Break and Enter,B&E,NA,NA,NA,NA
GO-20162231733,12/17/2016 5:00:00 AM,Willowridge-Martingrove-Richview (7),Break and Enter,B&E,NA,NA,NA,NA
GO-20162235568,12/17/2016 5:00:00 AM,Kennedy Park (124),Break and Enter,B&E,NA,NA,NA,NA
GO-20162234472,12/17/2016 5:00:00 AM,Steeles (116),Break and Enter,B&E,NA,NA,NA,NA
GO-20162231733,12/17/2016 5:00:00 AM,Willowridge-Martingrove-Richview (7),Break and Enter,B&E,NA,NA,NA,NA
GO-20162231634,12/16/2016 5:00:00 AM,Lambton Baby Point (114),Break and Enter,B&E,NA,NA,NA,NA
GO-20162231185,12/17/2016 5:00:00 AM,South Riverdale (70),Break and Enter,B&E,NA,NA,NA,NA
GO-20162229788,12/16/2016 5:00:00 AM,Lawrence Park South (103),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162233124,12/15/2016 5:00:00 AM,Agincourt South-Malvern West (128),Break and Enter,B&E,NA,NA,NA,NA
GO-20162233654,12/15/2016 5:00:00 AM,Agincourt South-Malvern West (128),Break and Enter,B&E,NA,NA,NA,NA
GO-20162231733,12/17/2016 5:00:00 AM,Willowridge-Martingrove-Richview (7),Break and Enter,B&E,NA,NA,NA,NA
GO-20162236660,12/18/2016 5:00:00 AM,Etobicoke City Centre (159),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162237812,12/18/2016 5:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Break and Enter,B&E,NA,NA,NA,NA
GO-20162238053,12/18/2016 5:00:00 AM,High Park-Swansea (87),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239254,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239259,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239262,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239265,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239270,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239276,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239277,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239281,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239285,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239287,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239289,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239292,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239388,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162240402,12/18/2016 5:00:00 AM,Scarborough Village (139),Break and Enter,B&E,NA,NA,NA,NA
GO-20162238806,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239162,12/18/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162240715,12/11/2016 5:00:00 AM,Lawrence Park South (103),Break and Enter,B&E,NA,NA,NA,NA
GO-20162235922,12/10/2016 5:00:00 AM,St.Andrew-Windfields (40),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239639,12/16/2016 5:00:00 AM,Eringate-Centennial-West Deane (11),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162236164,12/17/2016 5:00:00 AM,Woodbine-Lumsden (60),Break and Enter,B&E,NA,NA,NA,NA
GO-20162237913,12/17/2016 5:00:00 AM,York University Heights (27),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162239603,12/17/2016 5:00:00 AM,Roncesvalles (86),Break and Enter,B&E,NA,NA,NA,NA
GO-20162242394,12/18/2016 5:00:00 AM,York University Heights (27),Break and Enter,B&E,NA,NA,NA,NA
GO-20162242703,12/4/2016 5:00:00 AM,Agincourt South-Malvern West (128),Break and Enter,B&E,NA,NA,NA,NA
GO-20162244690,12/17/2016 5:00:00 AM,South Riverdale (70),Break and Enter,B&E,NA,NA,NA,NA
GO-20162244705,12/17/2016 5:00:00 AM,Lambton Baby Point (114),Break and Enter,B&E,NA,NA,NA,NA
GO-20162239726,11/30/2016 5:00:00 AM,Willowridge-Martingrove-Richview (7),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162243739,12/18/2016 5:00:00 AM,Moss Park (73),Break and Enter,B&E,NA,NA,NA,NA
GO-20162247731,12/14/2016 5:00:00 AM,Dorset Park (126),Break and Enter,B&E,NA,NA,NA,NA
GO-20162242759,12/19/2016 5:00:00 AM,South Parkdale (85),Break and Enter,B&E,NA,NA,NA,NA
GO-20162242767,12/19/2016 5:00:00 AM,Etobicoke City Centre (159),Break and Enter,B&E,NA,NA,NA,NA
GO-20162243305,12/16/2016 5:00:00 AM,Bayview Village (52),Break and Enter,B&E,NA,NA,NA,NA
GO-20162242864,12/16/2016 5:00:00 AM,Roncesvalles (86),Break and Enter,B&E,NA,NA,NA,NA
GO-20162246172,12/19/2016 5:00:00 AM,Forest Hill South (101),Break and Enter,B&E,NA,NA,NA,NA
GO-20162247601,12/19/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E,NA,NA,NA,NA
GO-20162246335,12/19/2016 5:00:00 AM,Malvern East (146),Break and Enter,B&E,NA,NA,NA,NA
GO-20162247292,12/19/2016 5:00:00 AM,Banbury-Don Mills (42),Break and Enter,B&E,NA,NA,NA,NA
GO-20162246303,12/19/2016 5:00:00 AM,Downsview (155),Break and Enter,B&E,NA,NA,NA,NA
GO-20162241171,12/18/2016 5:00:00 AM,Rexdale-Kipling (4),Break and Enter,B&E,NA,NA,NA,NA
GO-20162251150,12/20/2016 5:00:00 AM,Black Creek (24),Break and Enter,B&E,NA,NA,NA,NA
GO-20162252512,12/20/2016 5:00:00 AM,Centennial Scarborough (133),Break and Enter,B&E,NA,NA,NA,NA
GO-20162251663,12/20/2016 5:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162252681,12/20/2016 5:00:00 AM,Eglinton East (138),Break and Enter,B&E,NA,NA,NA,NA
GO-20162250911,12/16/2016 5:00:00 AM,Leaside-Bennington (56),Break and Enter,B&E,NA,NA,NA,NA
GO-20162253479,12/20/2016 5:00:00 AM,Kingsway South (15),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162250264,12/18/2016 5:00:00 AM,Palmerston-Little Italy (80),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162253803,12/20/2016 5:00:00 AM,Banbury-Don Mills (42),Break and Enter,B&E,NA,NA,NA,NA
GO-20162254736,12/20/2016 5:00:00 AM,Wexford/Maryvale (119),Break and Enter,B&E,NA,NA,NA,NA
GO-20162253035,12/20/2016 5:00:00 AM,Stonegate-Queensway (16),Break and Enter,B&E,NA,NA,NA,NA
GO-20162253361,12/11/2016 5:00:00 AM,East L'Amoreaux (148),Break and Enter,B&E,NA,NA,NA,NA
GO-20162250363,12/17/2016 5:00:00 AM,Cabbagetown-South St.James Town (71),Break and Enter,B&E,NA,NA,NA,NA
GO-20162251319,12/17/2016 5:00:00 AM,Yonge-Doris (151),Break and Enter,B&E,NA,NA,NA,NA
GO-20162248716,12/20/2016 5:00:00 AM,Moss Park (73),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162249580,12/20/2016 5:00:00 AM,Wexford/Maryvale (119),Break and Enter,B&E,NA,NA,NA,NA
GO-20162249203,12/20/2016 5:00:00 AM,York University Heights (27),Break and Enter,B&E,NA,NA,NA,NA
GO-20162243826,11/21/2016 5:00:00 AM,Yonge-Bay Corridor (170),Break and Enter,B&E,NA,NA,NA,NA
GO-20169014935,12/20/2016 5:00:00 AM,South Parkdale (85),Break and Enter,B&E,NA,NA,NA,NA
GO-20162259926,12/19/2016 5:00:00 AM,Malvern East (146),Break and Enter,B&E,NA,NA,NA,NA
GO-20162257982,12/20/2016 5:00:00 AM,Dorset Park (126),Break and Enter,B&E,NA,NA,NA,NA
GO-20162258885,12/20/2016 5:00:00 AM,West Humber-Clairville (1),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162256159,12/21/2016 5:00:00 AM,Wychwood (94),Break and Enter,Unlawfully In Dwelling-House,NA,NA,NA,NA
GO-20162257913,12/16/2016 5:00:00 AM,East Willowdale (152),Break and Enter,B&E,NA,NA,NA,NA
GO-20162257520,12/21/2016 5:00:00 AM,Centennial Scarborough (133),Break and Enter,Unlawfully In Dwelling-House,NA,NA,NA,NA
GO-20162260046,12/6/2016 5:00:00 AM,Bathurst Manor (34),Break and Enter,B&E,NA,NA,NA,NA
GO-20162258488,12/21/2016 5:00:00 AM,Wellington Place (164),Break and Enter,B&E,NA,NA,NA,NA
GO-20162259201,12/21/2016 5:00:00 AM,Trinity-Bellwoods (81),Break and Enter,B&E,NA,NA,NA,NA
GO-20162261465,12/21/2016 5:00:00 AM,Princess-Rosethorn (10),Break and Enter,B&E,NA,NA,NA,NA
GO-20162260312,12/21/2016 5:00:00 AM,York University Heights (27),Break and Enter,B&E,NA,NA,NA,NA
GO-20162260612,12/21/2016 5:00:00 AM,Weston (113),Break and Enter,B&E,NA,NA,NA,NA
GO-20162256593,12/21/2016 5:00:00 AM,Stonegate-Queensway (16),Break and Enter,B&E,NA,NA,NA,NA
GO-20162254821,12/20/2016 5:00:00 AM,The Beaches (63),Break and Enter,B&E,NA,NA,NA,NA
GO-20162266678,12/4/2016 5:00:00 AM,East Willowdale (152),Break and Enter,B&E,NA,NA,NA,NA
GO-20162266456,12/22/2016 5:00:00 AM,West Rouge (143),Break and Enter,B&E,NA,NA,NA,NA
GO-20162266889,12/22/2016 5:00:00 AM,West Rouge (143),Break and Enter,B&E,NA,NA,NA,NA
GO-20162267826,12/22/2016 5:00:00 AM,Dorset Park (126),Break and Enter,B&E,NA,NA,NA,NA
GO-20162267351,12/22/2016 5:00:00 AM,West Rouge (143),Break and Enter,B&E,NA,NA,NA,NA
GO-20162265468,12/22/2016 5:00:00 AM,Newtonbrook West (36),Break and Enter,B&E,NA,NA,NA,NA
GO-20162265180,12/22/2016 5:00:00 AM,Newtonbrook West (36),Break and Enter,B&E,NA,NA,NA,NA
GO-20162266338,6/30/2016 4:00:00 AM,Wexford/Maryvale (119),Break and Enter,Unlawfully In Dwelling-House,NA,NA,NA,NA
GO-20162262625,12/21/2016 5:00:00 AM,Greenwood-Coxwell (65),Break and Enter,B&E,NA,NA,NA,NA
GO-20162267221,12/22/2016 5:00:00 AM,Newtonbrook East (50),Break and Enter,B&E,NA,NA,NA,NA
GO-20162261585,12/21/2016 5:00:00 AM,East End-Danforth (62),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162264509,12/21/2016 5:00:00 AM,Islington (158),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162262119,12/22/2016 5:00:00 AM,University (79),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162260818,12/22/2016 5:00:00 AM,Banbury-Don Mills (42),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162271657,12/23/2016 5:00:00 AM,Markland Wood (12),Break and Enter,B&E,NA,NA,NA,NA
GO-20162270304,12/23/2016 5:00:00 AM,Yonge-Bay Corridor (170),Break and Enter,B&E Out,NA,NA,NA,NA
GO-20162269370,12/23/2016 5:00:00 AM,Stonegate-Queensway (16),Break and Enter,B&E,NA,NA,NA,NA
GO-20162268980,12/23/2016 5:00:00 AM,Islington (158),Break and Enter,B&E,NA,NA,NA,NA
GO-20162269413,12/23/2016 5:00:00 AM,Bay-Cloverhill (169),Break and Enter,B&E,NA,NA,NA,NA
GO-20162269393,12/23/2016 5:00:00 AM,Woodbine Corridor (64),Break and Enter,B&E,NA,NA,NA,NA
GO-20162265737,12/22/2016 5:00:00 AM,Newtonbrook West (36),Break and Enter,B&E,NA,NA,NA,NA
GO-20162265857,12/22/2016 5:00:00 AM,Newtonbrook West (36),Break and Enter,B&E,NA,NA,NA,NA
GO-20162269127,12/22/2016 5:00:00 AM,Thistletown-Beaumond Heights (3),Break and Enter,B&E,NA,NA,NA,NA
GO-20162269396,12/22/2016 5:00:00 AM,Golfdale-Cedarbrae-Woburn (141),Break and Enter,B&E,NA,NA,NA,NA
GO-20162268996,12/22/2016 5:00:00 AM,Woodbine Corridor (64),Break and Enter,B&E,NA,NA,NA,NA
GO-20162269090,12/22/2016 5:00:00 AM,Greenwood-Coxwell (65),Break and Enter,B&E,NA,NA,NA,NA
GO-20162273924,12/23/2016 5:00:00 AM,Islington (158),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162270247,12/23/2016 5:00:00 AM,Junction-Wallace Emerson (171),Break and Enter,B&E,NA,NA,NA,NA
GO-20162270846,12/20/2016 5:00:00 AM,Clairlea-Birchmount (120),Break and Enter,B&E,NA,NA,NA,NA
GO-20162272438,12/21/2016 5:00:00 AM,Roncesvalles (86),Break and Enter,B&E,NA,NA,NA,NA
GO-20162273144,12/23/2016 5:00:00 AM,Newtonbrook East (50),Break and Enter,B&E,NA,NA,NA,NA
GO-20162273559,12/23/2016 5:00:00 AM,Steeles (116),Break and Enter,B&E,NA,NA,NA,NA
GO-20162271240,12/23/2016 5:00:00 AM,Willowridge-Martingrove-Richview (7),Break and Enter,B&E,NA,NA,NA,NA
GO-20162273289,12/23/2016 5:00:00 AM,Englemount-Lawrence (32),Break and Enter,B&E,NA,NA,NA,NA
GO-20162272956,12/23/2016 5:00:00 AM,High Park-Swansea (87),Break and Enter,B&E,NA,NA,NA,NA
GO-20162272934,12/23/2016 5:00:00 AM,Newtonbrook West (36),Break and Enter,B&E,NA,NA,NA,NA
GO-20162272508,12/23/2016 5:00:00 AM,Kennedy Park (124),Break and Enter,B&E,NA,NA,NA,NA
GO-20162271625,12/23/2016 5:00:00 AM,Kensington-Chinatown (78),Break and Enter,Unlawfully In Dwelling-House,NA,NA,NA,NA
GO-20162276119,12/24/2016 5:00:00 AM,Humber Summit (21),Break and Enter,B&E,NA,NA,NA,NA
GO-20162275965,12/23/2016 5:00:00 AM,Alderwood (20),Break and Enter,B&E,NA,NA,NA,NA
GO-20162274315,12/23/2016 5:00:00 AM,Steeles (116),Break and Enter,B&E,NA,NA,NA,NA
GO-20162275239,12/24/2016 5:00:00 AM,Yonge-St.Clair (97),Break and Enter,B&E,NA,NA,NA,NA
GO-20162267063,12/22/2016 5:00:00 AM,Clanton Park (33),Break and Enter,B&E,NA,NA,NA,NA
GO-20162274963,12/24/2016 5:00:00 AM,Yonge-St.Clair (97),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162275003,12/24/2016 5:00:00 AM,Yonge-Bay Corridor (170),Break and Enter,B&E,NA,NA,NA,NA
GO-20162278718,12/24/2016 5:00:00 AM,Mimico-Queensway (160),Break and Enter,B&E,NA,NA,NA,NA
GO-20162274716,12/24/2016 5:00:00 AM,South Riverdale (70),Break and Enter,B&E,NA,NA,NA,NA
GO-20162274517,12/24/2016 5:00:00 AM,Golfdale-Cedarbrae-Woburn (141),Break and Enter,B&E W'Intent,NA,NA,NA,NA
GO-20162278791,12/24/2016 5:00:00 AM,Church-Wellesley (167),Break and Enter,B&E,NA,NA,NA,NA
GO-20162278982,12/24/2016 5:00:00 AM,West Hill (136),Break and Enter,B&E,NA,NA,NA,NA
GO-20162278057,12/24/2016 5:00:00 AM,Englemount-Lawrence (32),Break and Enter,B&E,NA,NA,NA,NA
GO-20162276160,12/24/2016 5:00:00 AM,South Riverdale (70),Break and Enter,B&E,NA,NA,NA,NA
GO-20162275557,12/20/2016 5:00:00 AM,Dorset Park (126),Break and Enter,B&E,NA,NA,NA,NA
GO-20162276915,12/19/2016 5:00:00 AM,Lawrence Park South (103),Break and Enter,B&E,NA,NA,NA,NA
GO-20162282242,12/25/2016 5:00:00 AM,Pleasant View (46),Break and Enter,B&E,NA,NA,NA,NA
GO-20162279830,12/25/2016 5:00:00 AM,Moss Park (73),Break and Enter,B&E,NA,NA,NA,NA
GO-20162281074,12/3/2016 5:00:00 AM,Taylor-Massey (61),Break and Enter,B&E,NA,NA,NA,NA
GO-20162282057,12/25/2016 5:00:00 AM,Yorkdale-Glen Park (31),Break and Enter,B&E,NA,NA,NA,NA
