EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20061578377,4/7/2006 4:00:00 AM,Humber Summit (21),NA,NA,NA,NA,NA,NA
GO-20061673447,4/20/2006 4:00:00 AM,Downsview (155),NA,NA,NA,NA,NA,NA
GO-20061636602,4/26/2006 4:00:00 AM,Don Valley Village (47),NA,NA,NA,NA,NA,NA
GO-20061473434,4/29/2006 4:00:00 AM,Flemingdon Park (44),NA,NA,NA,NA,NA,NA
GO-20061686110,4/29/2006 4:00:00 AM,New Toronto (18),NA,NA,NA,NA,NA,NA
GO-20061439616,5/2/2006 4:00:00 AM,Danforth (66),NA,NA,NA,NA,NA,NA
GO-20061506152,5/15/2006 4:00:00 AM,Kensington-Chinatown (78),NA,NA,NA,NA,NA,NA
GO-20061714664,5/17/2006 4:00:00 AM,Taylor-Massey (61),NA,NA,NA,NA,NA,NA
GO-20061465047,5/26/2006 4:00:00 AM,Humewood-Cedarvale (106),NA,NA,NA,NA,NA,NA
GO-20061630473,5/28/2006 4:00:00 AM,Golfdale-Cedarbrae-Woburn (141),NA,NA,NA,NA,NA,NA
GO-20061558823,6/2/2006 4:00:00 AM,Danforth (66),NA,NA,NA,NA,NA,NA
GO-20061441432,6/3/2006 4:00:00 AM,Weston (113),NA,NA,NA,NA,NA,NA
GO-20061677509,6/3/2006 4:00:00 AM,Downsview (155),NA,NA,NA,NA,NA,NA
GO-20061433643,6/12/2006 4:00:00 AM,Rustic (28),NA,NA,NA,NA,NA,NA
GO-20061269372,6/13/2006 4:00:00 AM,Mount Dennis (115),NA,NA,NA,NA,NA,NA
GO-20061556233,6/22/2006 4:00:00 AM,Oakdale-Beverley Heights (154),NA,NA,NA,NA,NA,NA
GO-20061523520,6/23/2006 4:00:00 AM,Malvern West (145),NA,NA,NA,NA,NA,NA
GO-20061712933,6/23/2006 4:00:00 AM,Church-Wellesley (167),NA,NA,NA,NA,NA,NA
GO-20061614702,6/26/2006 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),NA,NA,NA,NA,NA,NA
GO-20061463143,7/2/2006 4:00:00 AM,Junction Area (90),NA,NA,NA,NA,NA,NA
GO-20061436777,7/5/2006 4:00:00 AM,Alderwood (20),NA,NA,NA,NA,NA,NA
GO-20061680741,7/11/2006 4:00:00 AM,Downtown Yonge East (168),NA,NA,NA,NA,NA,NA
GO-20061789165,7/12/2006 4:00:00 AM,Morningside Heights (144),NA,NA,NA,NA,NA,NA
GO-20061482034,7/12/2006 4:00:00 AM,Mount Dennis (115),NA,NA,NA,NA,NA,NA
GO-20061786165,7/12/2006 4:00:00 AM,Morningside Heights (144),NA,NA,NA,NA,NA,NA
GO-20061720929,7/14/2006 4:00:00 AM,West Humber-Clairville (1),NA,NA,NA,NA,NA,NA
GO-20061753633,7/15/2006 4:00:00 AM,O'Connor-Parkview (54),NA,NA,NA,NA,NA,NA
GO-20061436568,7/17/2006 4:00:00 AM,O'Connor-Parkview (54),NA,NA,NA,NA,NA,NA
GO-20061436461,7/27/2006 4:00:00 AM,Malvern East (146),NA,NA,NA,NA,NA,NA
GO-20061684861,8/5/2006 4:00:00 AM,South Parkdale (85),NA,NA,NA,NA,NA,NA
GO-20061467979,9/11/2006 4:00:00 AM,Yonge-Bay Corridor (170),NA,NA,NA,NA,NA,NA
GO-20061467979,9/11/2006 4:00:00 AM,Yonge-Bay Corridor (170),NA,NA,NA,NA,NA,NA
GO-20061442534,9/14/2006 4:00:00 AM,East L'Amoreaux (148),NA,NA,NA,NA,NA,NA
GO-20061825448,9/17/2006 4:00:00 AM,Woburn North (142),NA,NA,NA,NA,NA,NA
GO-20061873074,9/17/2006 4:00:00 AM,South Parkdale (85),NA,NA,NA,NA,NA,NA
GO-20061859866,9/17/2006 4:00:00 AM,Steeles (116),NA,NA,NA,NA,NA,NA
GO-20061696275,9/21/2006 4:00:00 AM,Birchcliffe-Cliffside (122),NA,NA,NA,NA,NA,NA
GO-20061448580,9/22/2006 4:00:00 AM,Church-Wellesley (167),NA,NA,NA,NA,NA,NA
GO-20061710058,9/25/2006 4:00:00 AM,Humber Summit (21),NA,NA,NA,NA,NA,NA
GO-20061904938,10/6/2006 4:00:00 AM,Islington (158),NA,NA,NA,NA,NA,NA
GO-20061905589,10/9/2006 4:00:00 AM,Victoria Village (43),NA,NA,NA,NA,NA,NA
GO-20061855834,10/11/2006 4:00:00 AM,Cabbagetown-South St.James Town (71),NA,NA,NA,NA,NA,NA
GO-20061696286,10/17/2006 4:00:00 AM,Wexford/Maryvale (119),NA,NA,NA,NA,NA,NA
