EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20141359008,1/17/2014 5:00:00 AM,NSA,Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20141363554,1/17/2014 5:00:00 AM,Rustic (28),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141369764,1/18/2014 5:00:00 AM,Black Creek (24),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20141369764,1/18/2014 5:00:00 AM,Black Creek (24),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20141365598,1/18/2014 5:00:00 AM,Yonge-Bay Corridor (170),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20141367469,1/16/2014 5:00:00 AM,Kennedy Park (124),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141372278,1/19/2014 5:00:00 AM,High Park-Swansea (87),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141374539,1/19/2014 5:00:00 AM,Church-Wellesley (167),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141374929,1/19/2014 5:00:00 AM,West Humber-Clairville (1),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141374874,1/19/2014 5:00:00 AM,Kensington-Chinatown (78),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20141374477,1/19/2014 5:00:00 AM,Downtown Yonge East (168),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141373658,1/19/2014 5:00:00 AM,Etobicoke City Centre (159),Robbery,Robbery - Business,NA,NA,NA,NA
GO-20141370468,1/18/2014 5:00:00 AM,Yonge-Doris (151),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20141371803,1/19/2014 5:00:00 AM,Moss Park (73),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141370380,1/18/2014 5:00:00 AM,Yonge-Eglinton (100),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20141370852,1/18/2014 5:00:00 AM,Downsview (155),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20141370354,1/18/2014 5:00:00 AM,NSA,Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141376165,1/20/2014 5:00:00 AM,Agincourt North (129),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141376095,1/20/2014 5:00:00 AM,Downtown Yonge East (168),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141380431,12/22/2013 5:00:00 AM,NSA,Robbery,Robbery - Other,NA,NA,NA,NA
GO-20141381394,1/20/2014 5:00:00 AM,Don Valley Village (47),Robbery,Robbery - Armoured Car,NA,NA,NA,NA
GO-20141380485,1/20/2014 5:00:00 AM,NSA,Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141379262,1/20/2014 5:00:00 AM,Dorset Park (126),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141381394,1/20/2014 5:00:00 AM,Don Valley Village (47),Robbery,Robbery - Armoured Car,NA,NA,NA,NA
GO-20141379860,1/20/2014 5:00:00 AM,Cabbagetown-South St.James Town (71),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20141378892,1/20/2014 5:00:00 AM,Humewood-Cedarvale (106),Robbery,Robbery - Financial Institute,NA,NA,NA,NA
GO-20141379262,1/20/2014 5:00:00 AM,Dorset Park (126),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20141377731,1/16/2014 5:00:00 AM,Glenfield-Jane Heights (25),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20141377731,1/16/2014 5:00:00 AM,Glenfield-Jane Heights (25),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20141387157,1/21/2014 5:00:00 AM,Kensington-Chinatown (78),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20142044151,1/21/2014 5:00:00 AM,NSA,Robbery,Robbery - Home Invasion,NA,NA,NA,NA
GO-20141387103,1/21/2014 5:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141386672,1/20/2014 5:00:00 AM,Humber Summit (21),Robbery,Robbery - Purse Snatch,NA,NA,NA,NA
GO-20141383912,9/2/2013 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141383912,9/2/2013 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141384813,1/21/2014 5:00:00 AM,Etobicoke City Centre (159),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20141381904,1/21/2014 5:00:00 AM,West Humber-Clairville (1),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20141383912,9/2/2013 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141383912,9/2/2013 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141383912,9/2/2013 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141385366,1/21/2014 5:00:00 AM,Clairlea-Birchmount (120),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20141385366,1/21/2014 5:00:00 AM,Clairlea-Birchmount (120),Robbery,Robbery - Swarming,NA,NA,NA,NA
GO-20141382434,9/2/2013 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141385151,1/21/2014 5:00:00 AM,Yorkdale-Glen Park (31),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141382434,9/2/2013 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141382434,9/2/2013 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141383718,1/21/2014 5:00:00 AM,Mount Dennis (115),Robbery,Robbery - Financial Institute,NA,NA,NA,NA
GO-20141385366,1/21/2014 5:00:00 AM,Clairlea-Birchmount (120),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20141386214,1/21/2014 5:00:00 AM,University (79),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141382434,9/2/2013 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141383912,9/2/2013 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141382434,9/2/2013 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141382434,9/2/2013 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141494972,1/21/2014 5:00:00 AM,NSA,Robbery,Robbery - Business,NA,NA,NA,NA
GO-20142044151,1/21/2014 5:00:00 AM,NSA,Robbery,Robbery - Home Invasion,NA,NA,NA,NA
GO-20141389890,1/21/2014 5:00:00 AM,Dovercourt Village (172),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141391016,1/22/2014 5:00:00 AM,Eglinton East (138),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20141391016,1/22/2014 5:00:00 AM,Eglinton East (138),Robbery,Robbery - Other,NA,NA,NA,NA
GO-20141393262,1/22/2014 5:00:00 AM,Black Creek (24),Robbery,Robbery - Taxi,NA,NA,NA,NA
GO-20141391884,1/22/2014 5:00:00 AM,Thistletown-Beaumond Heights (3),Robbery,Robbery With Weapon,NA,NA,NA,NA
GO-20141391275,1/22/2014 5:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141391016,1/22/2014 5:00:00 AM,Eglinton East (138),Robbery,Robbery - Mugging,NA,NA,NA,NA
GO-20141389970,1/22/2014 5:00:00 AM,Old East York (58),Robbery,Robbery - Other,NA,NA,NA,NA
