EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20141275204,12/27/2013 5:00:00 AM,University (79),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000110,1/2/2014 5:00:00 AM,Wellington Place (164),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141273128,1/3/2014 5:00:00 AM,Kingsview Village-The Westway (6),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141276353,12/23/2013 5:00:00 AM,Brookhaven-Amesbury (30),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141272149,1/3/2014 5:00:00 AM,Bridle Path-Sunnybrook-York Mills (41),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000117,12/14/2013 5:00:00 AM,Bay-Cloverhill (169),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141272124,1/2/2014 5:00:00 AM,Humber Heights-Westmount (8),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141275723,12/31/2013 5:00:00 AM,Lawrence Park North (105),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141273911,12/27/2013 5:00:00 AM,Markland Wood (12),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141272555,1/3/2014 5:00:00 AM,Englemount-Lawrence (32),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000116,12/31/2013 5:00:00 AM,Harbourfront-CityPlace (165),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141273058,1/2/2014 5:00:00 AM,Junction Area (90),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141272269,1/2/2014 5:00:00 AM,Church-Wellesley (167),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141271987,1/2/2014 5:00:00 AM,Weston (113),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141275963,1/3/2014 5:00:00 AM,Kingsview Village-The Westway (6),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141272919,1/3/2014 5:00:00 AM,East End-Danforth (62),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000103,12/29/2013 5:00:00 AM,Moss Park (73),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141272413,1/2/2014 5:00:00 AM,Fenside-Parkwoods (150),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141272601,1/2/2014 5:00:00 AM,Dufferin Grove (83),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141279717,1/4/2014 5:00:00 AM,Trinity-Bellwoods (81),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000128,1/1/2014 5:00:00 AM,Palmerston-Little Italy (80),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141281325,1/1/2014 5:00:00 AM,Kensington-Chinatown (78),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141283276,1/4/2014 5:00:00 AM,Steeles (116),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141277440,1/1/2014 5:00:00 AM,Trinity-Bellwoods (81),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20149000133,12/29/2013 5:00:00 AM,Palmerston-Little Italy (80),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141279104,1/4/2014 5:00:00 AM,Leaside-Bennington (56),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141281517,1/3/2014 5:00:00 AM,Moss Park (73),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141279888,1/4/2014 5:00:00 AM,North St.James Town (74),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141279622,1/1/2014 5:00:00 AM,Milliken (130),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000139,12/31/2013 5:00:00 AM,Bathurst Manor (34),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141280150,1/3/2014 5:00:00 AM,Fenside-Parkwoods (150),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141279883,1/2/2014 5:00:00 AM,Harbourfront-CityPlace (165),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141279278,1/3/2014 5:00:00 AM,Annex (95),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141280270,1/3/2014 5:00:00 AM,Newtonbrook West (36),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141280356,1/4/2014 5:00:00 AM,Caledonia-Fairbank (109),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000132,1/4/2014 5:00:00 AM,Church-Wellesley (167),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141281665,1/4/2014 5:00:00 AM,New Toronto (18),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141279197,1/3/2014 5:00:00 AM,Agincourt North (129),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20141279449,1/3/2014 5:00:00 AM,High Park North (88),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141279800,1/4/2014 5:00:00 AM,Don Valley Village (47),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141278960,1/4/2014 5:00:00 AM,Westminster-Branson (35),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141279660,1/4/2014 5:00:00 AM,Avondale (153),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141281061,1/3/2014 5:00:00 AM,Mount Dennis (115),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141280047,1/2/2014 5:00:00 AM,South Riverdale (70),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141279894,1/3/2014 5:00:00 AM,Stonegate-Queensway (16),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141283309,1/4/2014 5:00:00 AM,Weston-Pelham Park (91),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141281074,1/4/2014 5:00:00 AM,Wellington Place (164),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141281528,1/4/2014 5:00:00 AM,Milliken (130),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141281378,1/4/2014 5:00:00 AM,Humber Bay Shores (161),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141281916,1/3/2014 5:00:00 AM,Westminster-Branson (35),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141283291,1/4/2014 5:00:00 AM,Kensington-Chinatown (78),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000125,1/4/2014 5:00:00 AM,Kensington-Chinatown (78),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141286159,1/4/2014 5:00:00 AM,Junction-Wallace Emerson (171),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141286147,1/5/2014 5:00:00 AM,Malvern West (145),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141284673,1/5/2014 5:00:00 AM,Fenside-Parkwoods (150),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20141281906,1/2/2014 5:00:00 AM,South Riverdale (70),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141285350,1/3/2014 5:00:00 AM,North St.James Town (74),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000155,1/5/2014 5:00:00 AM,Danforth East York (59),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141285864,1/5/2014 5:00:00 AM,Steeles (116),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141285983,1/3/2014 5:00:00 AM,West Queen West (162),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141287666,1/4/2014 5:00:00 AM,Leaside-Bennington (56),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141285448,1/4/2014 5:00:00 AM,Junction-Wallace Emerson (171),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141287066,1/5/2014 5:00:00 AM,Kensington-Chinatown (78),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141287231,1/4/2014 5:00:00 AM,Etobicoke City Centre (159),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141288182,1/5/2014 5:00:00 AM,Birchcliffe-Cliffside (122),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141288173,1/5/2014 5:00:00 AM,Wellington Place (164),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141285924,1/4/2014 5:00:00 AM,Dufferin Grove (83),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000159,1/5/2014 5:00:00 AM,Kensington-Chinatown (78),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141288396,1/5/2014 5:00:00 AM,Wellington Place (164),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000118,1/5/2014 5:00:00 AM,North St.James Town (74),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141287301,1/5/2014 5:00:00 AM,Kensington-Chinatown (78),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141286042,1/5/2014 5:00:00 AM,Wellington Place (164),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141286865,1/4/2014 5:00:00 AM,West Hill (136),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141284905,1/4/2014 5:00:00 AM,Bathurst Manor (34),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000144,1/5/2014 5:00:00 AM,Yonge-Bay Corridor (170),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141284924,12/22/2013 5:00:00 AM,North St.James Town (74),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000151,1/4/2014 5:00:00 AM,Kensington-Chinatown (78),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141285503,1/4/2014 5:00:00 AM,Stonegate-Queensway (16),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141284969,1/3/2014 5:00:00 AM,Kensington-Chinatown (78),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000126,1/4/2014 5:00:00 AM,Kensington-Chinatown (78),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000154,1/5/2014 5:00:00 AM,Edenbridge-Humber Valley (9),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000153,1/5/2014 5:00:00 AM,Harbourfront-CityPlace (165),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000157,1/4/2014 5:00:00 AM,Elms-Old Rexdale (5),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141287362,1/5/2014 5:00:00 AM,Edenbridge-Humber Valley (9),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141287511,1/3/2014 5:00:00 AM,North Riverdale (68),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141287150,1/4/2014 5:00:00 AM,Dovercourt Village (172),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141287678,1/5/2014 5:00:00 AM,Cabbagetown-South St.James Town (71),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141287639,1/5/2014 5:00:00 AM,Regent Park (72),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141290148,1/5/2014 5:00:00 AM,Malvern East (146),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20141294971,1/6/2014 5:00:00 AM,Milliken (130),NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
GO-20149000187,12/10/2013 5:00:00 AM,NSA,NonMCI,Theft From Motor Vehicle Under,NA,NA,NA,NA
