EVENT_UNIQUE_ID,OCC_DATE,NEIGHBOURHOOD_158,CSI_CATEGORY,OFFENCE,DEATH,INJURIES,EVENT_TYPE,PREMISE_TYPE
GO-20161175875,1/20/2016 5:00:00 AM,St.Andrew-Windfields (40),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161163505,7/2/2016 4:00:00 AM,Birchcliffe-Cliffside (122),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161173138,7/4/2016 4:00:00 AM,Trinity-Bellwoods (81),Theft Over,Theft Over - Bicycle,NA,NA,NA,NA
GO-20161183455,7/6/2016 4:00:00 AM,South Riverdale (70),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161178911,7/6/2016 4:00:00 AM,Kensington-Chinatown (78),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161180665,6/18/2016 4:00:00 AM,L'Amoreaux West (147),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161169076,5/20/2016 4:00:00 AM,Taylor-Massey (61),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161145140,7/6/2016 4:00:00 AM,Mimico-Queensway (160),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161191109,6/18/2016 4:00:00 AM,Rustic (28),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161187633,7/7/2016 4:00:00 AM,Agincourt South-Malvern West (128),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161190223,6/30/2016 4:00:00 AM,Stonegate-Queensway (16),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161187517,6/29/2016 4:00:00 AM,Yonge-St.Clair (97),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161191913,6/17/2016 4:00:00 AM,Flemingdon Park (44),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161196762,6/29/2016 4:00:00 AM,Mount Olive-Silverstone-Jamestown (2),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161195953,7/8/2016 4:00:00 AM,High Park-Swansea (87),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161208882,7/9/2016 4:00:00 AM,West Humber-Clairville (1),Theft Over,Theft Over,NA,NA,NA,NA
GO-20169006988,7/10/2016 4:00:00 AM,Harbourfront-CityPlace (165),Theft Over,Theft Over - Bicycle,NA,NA,NA,NA
GO-20161207797,5/1/2016 4:00:00 AM,Bathurst Manor (34),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161215393,6/28/2016 4:00:00 AM,O'Connor-Parkview (54),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161213073,7/10/2016 4:00:00 AM,South Riverdale (70),Theft Over,Theft Over - Bicycle,NA,NA,NA,NA
GO-20161215267,6/28/2016 4:00:00 AM,Weston-Pelham Park (91),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161211916,7/20/2015 4:00:00 AM,South Riverdale (70),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161213073,7/10/2016 4:00:00 AM,South Riverdale (70),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161191152,4/1/2016 4:00:00 AM,West Hill (136),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161212328,7/9/2016 4:00:00 AM,Black Creek (24),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161221611,7/11/2016 4:00:00 AM,Agincourt South-Malvern West (128),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161221987,7/7/2016 4:00:00 AM,Humber Bay Shores (161),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161223062,7/12/2016 4:00:00 AM,West Humber-Clairville (1),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161229508,7/10/2016 4:00:00 AM,NSA,Theft Over,Theft Over,NA,NA,NA,NA
GO-20161235497,7/11/2016 4:00:00 AM,Malvern West (145),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161233150,3/27/2016 4:00:00 AM,Downsview (155),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161233888,7/10/2016 4:00:00 AM,Englemount-Lawrence (32),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161240087,7/15/2016 4:00:00 AM,Harbourfront-CityPlace (165),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161240892,6/24/2016 4:00:00 AM,Etobicoke City Centre (159),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161242199,7/15/2016 4:00:00 AM,Lawrence Park North (105),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161243132,7/12/2016 4:00:00 AM,West Hill (136),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161242528,7/15/2016 4:00:00 AM,Etobicoke City Centre (159),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161241501,7/5/2016 4:00:00 AM,Clairlea-Birchmount (120),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161243252,7/14/2016 4:00:00 AM,Yonge-Bay Corridor (170),Theft Over,Theft Over - Bicycle,NA,NA,NA,NA
GO-20161248123,7/16/2016 4:00:00 AM,Yonge-Bay Corridor (170),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161241363,7/1/2016 4:00:00 AM,Yonge-St.Clair (97),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161253756,7/11/2016 4:00:00 AM,Annex (95),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161261538,7/18/2016 4:00:00 AM,West Hill (136),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161258164,7/15/2016 4:00:00 AM,Old East York (58),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161467829,6/23/2016 4:00:00 AM,Dovercourt Village (172),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161262173,7/15/2016 4:00:00 AM,Forest Hill South (101),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161267940,7/19/2016 4:00:00 AM,Clanton Park (33),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161271803,7/19/2016 4:00:00 AM,Humber Summit (21),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161276153,7/1/2016 4:00:00 AM,North Riverdale (68),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161275347,7/10/2016 4:00:00 AM,Woodbine-Lumsden (60),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161279249,7/20/2016 4:00:00 AM,Yorkdale-Glen Park (31),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161279496,7/10/2016 4:00:00 AM,Willowridge-Martingrove-Richview (7),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161285354,7/21/2016 4:00:00 AM,Rosedale-Moore Park (98),Theft Over,Theft Over - Bicycle,NA,NA,NA,NA
GO-20161285106,7/22/2016 4:00:00 AM,Banbury-Don Mills (42),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161293612,7/23/2016 4:00:00 AM,Downsview (155),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161298226,7/19/2016 4:00:00 AM,Taylor-Massey (61),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161302447,7/18/2016 4:00:00 AM,New Toronto (18),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161308579,7/25/2016 4:00:00 AM,Oakridge (121),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161308839,6/21/2016 4:00:00 AM,Golfdale-Cedarbrae-Woburn (141),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20169007701,7/21/2016 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20169007769,7/25/2016 4:00:00 AM,Moss Park (73),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161314496,6/20/2016 4:00:00 AM,Fort York-Liberty Village (163),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161313124,7/24/2016 4:00:00 AM,Annex (95),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20169007835,7/26/2016 4:00:00 AM,Church-Wellesley (167),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161319830,7/27/2016 4:00:00 AM,Englemount-Lawrence (32),Theft Over,Theft Over - Distraction,NA,NA,NA,NA
GO-20161305489,7/24/2016 4:00:00 AM,NSA,Theft Over,Theft Over,NA,NA,NA,NA
GO-20161319293,5/13/2016 4:00:00 AM,Banbury-Don Mills (42),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161323085,7/27/2016 4:00:00 AM,Yonge-Bay Corridor (170),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161331611,7/23/2016 4:00:00 AM,Edenbridge-Humber Valley (9),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161332136,7/29/2016 4:00:00 AM,New Toronto (18),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161339396,7/28/2016 4:00:00 AM,Annex (95),Theft Over,Theft Over,NA,NA,NA,NA
GO-20169007958,7/29/2016 4:00:00 AM,Bay-Cloverhill (169),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161342077,7/30/2016 4:00:00 AM,Cabbagetown-South St.James Town (71),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161342401,7/30/2016 4:00:00 AM,Playter Estates-Danforth (67),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161344060,5/15/2016 4:00:00 AM,Rosedale-Moore Park (98),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161343621,7/21/2016 4:00:00 AM,Harbourfront-CityPlace (165),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161344671,4/3/2016 4:00:00 AM,NSA,Theft Over,Theft Over,NA,NA,NA,NA
GO-20161351858,7/29/2016 4:00:00 AM,St.Andrew-Windfields (40),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161357084,7/31/2016 4:00:00 AM,Englemount-Lawrence (32),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161339984,4/14/2016 4:00:00 AM,NSA,Theft Over,Theft Over,NA,NA,NA,NA
GO-20161354983,8/2/2016 4:00:00 AM,Bridle Path-Sunnybrook-York Mills (41),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161354509,8/2/2016 4:00:00 AM,Danforth East York (59),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161356123,6/14/2016 4:00:00 AM,South Riverdale (70),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161356124,9/21/2015 4:00:00 AM,York University Heights (27),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161350302,7/26/2016 4:00:00 AM,Glenfield-Jane Heights (25),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161365501,8/3/2016 4:00:00 AM,Harbourfront-CityPlace (165),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161371616,7/26/2016 4:00:00 AM,Ionview (125),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161378155,7/13/2016 4:00:00 AM,York University Heights (27),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161378352,2/12/2016 5:00:00 AM,East L'Amoreaux (148),Theft Over,Theft Over,NA,NA,NA,NA
GO-20169008269,8/5/2016 4:00:00 AM,Milliken (130),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161390275,7/29/2016 4:00:00 AM,Willowdale West (37),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161389025,8/7/2016 4:00:00 AM,Kensington-Chinatown (78),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161395812,7/25/2016 4:00:00 AM,Steeles (116),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161394377,8/4/2016 4:00:00 AM,West Hill (136),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161395749,7/29/2016 4:00:00 AM,West Queen West (162),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161405721,7/21/2016 4:00:00 AM,Greenwood-Coxwell (65),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161405855,8/9/2016 4:00:00 AM,Humber Bay Shores (161),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161403229,8/9/2016 4:00:00 AM,Dorset Park (126),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161410078,7/11/2016 4:00:00 AM,Wexford/Maryvale (119),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161408410,8/4/2016 4:00:00 AM,Englemount-Lawrence (32),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161417844,8/6/2016 4:00:00 AM,Newtonbrook East (50),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161416626,7/10/2016 4:00:00 AM,West Humber-Clairville (1),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161414921,8/11/2016 4:00:00 AM,Casa Loma (96),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161415185,7/21/2016 4:00:00 AM,Birchcliffe-Cliffside (122),Theft Over,Theft Over - Bicycle,NA,NA,NA,NA
GO-20161414319,10/1/2015 4:00:00 AM,Morningside Heights (144),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161423463,7/31/2016 4:00:00 AM,Oakridge (121),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161420686,8/3/2016 4:00:00 AM,Bay-Cloverhill (169),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161424098,8/12/2016 4:00:00 AM,Etobicoke City Centre (159),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161427721,5/27/2016 4:00:00 AM,Yonge-St.Clair (97),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161428064,7/21/2016 4:00:00 AM,Yonge-Bay Corridor (170),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161436595,8/14/2016 4:00:00 AM,NSA,Theft Over,Theft Over,NA,NA,NA,NA
GO-20161434314,8/13/2016 4:00:00 AM,Newtonbrook West (36),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161436223,8/7/2016 4:00:00 AM,Eringate-Centennial-West Deane (11),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161437909,8/14/2016 4:00:00 AM,Glenfield-Jane Heights (25),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161441562,2/1/2016 5:00:00 AM,Thorncliffe Park (55),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161427571,5/30/2016 4:00:00 AM,West Humber-Clairville (1),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161446174,8/6/2016 4:00:00 AM,Milliken (130),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161445655,8/16/2016 4:00:00 AM,The Beaches (63),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161452553,8/16/2016 4:00:00 AM,Kingsview Village-The Westway (6),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161455653,7/27/2016 4:00:00 AM,Downtown Yonge East (168),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161462267,7/15/2016 4:00:00 AM,NSA,Theft Over,Theft Over,NA,NA,NA,NA
GO-20161460947,8/18/2016 4:00:00 AM,University (79),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161463208,8/15/2016 4:00:00 AM,Rockcliffe-Smythe (111),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161467946,8/19/2016 4:00:00 AM,Roncesvalles (86),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161470362,8/19/2016 4:00:00 AM,Kensington-Chinatown (78),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161474289,8/20/2016 4:00:00 AM,Etobicoke City Centre (159),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161475327,8/4/2016 4:00:00 AM,Annex (95),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161473349,8/20/2016 4:00:00 AM,Kennedy Park (124),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161474483,8/20/2016 4:00:00 AM,Wellington Place (164),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161482322,8/21/2016 4:00:00 AM,South Riverdale (70),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20169009117,8/21/2016 4:00:00 AM,Etobicoke City Centre (159),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161481300,8/21/2016 4:00:00 AM,Church-Wellesley (167),Theft Over,Theft Over - Bicycle,NA,NA,NA,NA
GO-20161481991,8/18/2016 4:00:00 AM,Westminster-Branson (35),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161488303,7/28/2016 4:00:00 AM,Kensington-Chinatown (78),Theft Over,Theft Over,NA,NA,NA,NA
GO-20169009242,8/19/2016 4:00:00 AM,York University Heights (27),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20169009220,8/19/2016 4:00:00 AM,York University Heights (27),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161494677,8/23/2016 4:00:00 AM,Yonge-Bay Corridor (170),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161485633,8/21/2016 4:00:00 AM,Dovercourt Village (172),Theft Over,Theft Over - Bicycle,NA,NA,NA,NA
GO-20161490988,1/1/2013 5:00:00 AM,Casa Loma (96),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161491965,8/23/2016 4:00:00 AM,West Humber-Clairville (1),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161502028,8/24/2016 4:00:00 AM,West Humber-Clairville (1),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161499119,8/24/2016 4:00:00 AM,Yorkdale-Glen Park (31),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161500218,8/23/2016 4:00:00 AM,NSA,Theft Over,Theft Over,NA,NA,NA,NA
GO-20161500572,6/28/2016 4:00:00 AM,NSA,Theft Over,Theft Over,NA,NA,NA,NA
GO-20161499013,8/22/2016 4:00:00 AM,Morningside Heights (144),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161504298,8/19/2016 4:00:00 AM,East L'Amoreaux (148),Theft Over,Theft Over - Distraction,NA,NA,NA,NA
GO-20161487741,8/11/2016 4:00:00 AM,NSA,Theft Over,Theft Over,NA,NA,NA,NA
GO-20161504592,8/25/2016 4:00:00 AM,Bayview Village (52),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161504437,8/24/2016 4:00:00 AM,Weston-Pelham Park (91),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161511486,8/22/2016 4:00:00 AM,Lansing-Westgate (38),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161512576,8/24/2016 4:00:00 AM,Harbourfront-CityPlace (165),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161522436,8/26/2016 4:00:00 AM,Mimico-Queensway (160),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161525860,8/26/2016 4:00:00 AM,Bay-Cloverhill (169),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161525019,8/22/2016 4:00:00 AM,Yonge-Bay Corridor (170),Theft Over,Theft Over - Distraction,NA,NA,NA,NA
GO-20161525089,8/27/2016 4:00:00 AM,South Parkdale (85),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161540120,7/13/2016 4:00:00 AM,Thorncliffe Park (55),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161543029,8/30/2016 4:00:00 AM,Dorset Park (126),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161545291,8/28/2016 4:00:00 AM,Avondale (153),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161550151,8/31/2016 4:00:00 AM,Rockcliffe-Smythe (111),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161553288,6/15/2016 4:00:00 AM,Weston-Pelham Park (91),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161549966,3/1/2016 5:00:00 AM,Morningside Heights (144),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161552055,9/1/2016 4:00:00 AM,Yorkdale-Glen Park (31),Theft Over,Theft Over - Distraction,NA,NA,NA,NA
GO-20161560219,8/19/2016 4:00:00 AM,Fenside-Parkwoods (150),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161557180,8/25/2016 4:00:00 AM,Pleasant View (46),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161557836,6/16/2016 4:00:00 AM,Rosedale-Moore Park (98),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161557769,8/30/2016 4:00:00 AM,NSA,Theft Over,Theft Over,NA,NA,NA,NA
GO-20161565139,9/3/2016 4:00:00 AM,Avondale (153),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161572105,9/3/2016 4:00:00 AM,West Humber-Clairville (1),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161572550,8/23/2016 4:00:00 AM,Markland Wood (12),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161569372,9/4/2016 4:00:00 AM,Wellington Place (164),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161575973,9/4/2016 4:00:00 AM,Harbourfront-CityPlace (165),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161576106,9/5/2016 4:00:00 AM,Woburn North (142),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161582755,7/4/2016 4:00:00 AM,Wellington Place (164),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161589852,7/21/2016 4:00:00 AM,Old East York (58),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161590841,9/5/2016 4:00:00 AM,L'Amoreaux West (147),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161589139,4/1/2015 4:00:00 AM,Kensington-Chinatown (78),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161588882,9/6/2016 4:00:00 AM,Church-Wellesley (167),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161589567,8/10/2016 4:00:00 AM,Islington (158),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161591022,9/5/2016 4:00:00 AM,Oakridge (121),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161597521,9/8/2016 4:00:00 AM,East End-Danforth (62),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161595579,5/1/2015 4:00:00 AM,Malvern West (145),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161595955,9/8/2016 4:00:00 AM,Broadview North (57),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161597726,8/27/2016 4:00:00 AM,West Humber-Clairville (1),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161592179,9/7/2016 4:00:00 AM,Yorkdale-Glen Park (31),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161602111,6/1/2016 4:00:00 AM,Bedford Park-Nortown (39),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161602462,9/9/2016 4:00:00 AM,West Humber-Clairville (1),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161601499,1/1/2009 5:00:00 AM,North Riverdale (68),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161600937,9/2/2016 4:00:00 AM,Humewood-Cedarvale (106),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161604818,9/6/2016 4:00:00 AM,York University Heights (27),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161602426,9/9/2016 4:00:00 AM,Playter Estates-Danforth (67),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161600620,9/5/2016 4:00:00 AM,Junction-Wallace Emerson (171),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161605162,9/5/2016 4:00:00 AM,Junction-Wallace Emerson (171),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161609707,9/10/2016 4:00:00 AM,Cabbagetown-South St.James Town (71),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161611205,9/2/2016 4:00:00 AM,Danforth East York (59),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161620449,8/1/2016 4:00:00 AM,O'Connor-Parkview (54),Theft Over,Theft From Mail / Bag / Key,NA,NA,NA,NA
GO-20161621877,9/11/2016 4:00:00 AM,Roncesvalles (86),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161623072,9/12/2016 4:00:00 AM,St.Andrew-Windfields (40),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161628002,8/16/2016 4:00:00 AM,Harbourfront-CityPlace (165),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161629398,9/13/2016 4:00:00 AM,Kensington-Chinatown (78),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161625935,9/10/2016 4:00:00 AM,Wychwood (94),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161635276,9/14/2016 4:00:00 AM,Agincourt South-Malvern West (128),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161634363,9/14/2016 4:00:00 AM,Kensington-Chinatown (78),Theft Over,Theft Over - Bicycle,NA,NA,NA,NA
GO-20161627160,9/9/2016 4:00:00 AM,Downtown Yonge East (168),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161633273,9/10/2016 4:00:00 AM,University (79),Theft Over,Theft Over - Bicycle,NA,NA,NA,NA
GO-20169010411,9/13/2016 4:00:00 AM,Bedford Park-Nortown (39),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161628329,9/13/2016 4:00:00 AM,Dovercourt Village (172),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161636623,9/14/2016 4:00:00 AM,Pelmo Park-Humberlea (23),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161639199,9/14/2016 4:00:00 AM,Birchcliffe-Cliffside (122),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161642990,9/15/2016 4:00:00 AM,Fenside-Parkwoods (150),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161649313,9/16/2016 4:00:00 AM,York University Heights (27),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161648785,9/16/2016 4:00:00 AM,Woodbine Corridor (64),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161648312,9/10/2016 4:00:00 AM,Banbury-Don Mills (42),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161655917,8/27/2016 4:00:00 AM,Yonge-Eglinton (100),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161655164,9/16/2016 4:00:00 AM,St Lawrence-East Bayfront-The Islands (166),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161655109,9/17/2016 4:00:00 AM,Henry Farm (53),Theft Over,Theft Over,NA,NA,NA,NA
GO-20161655703,9/16/2016 4:00:00 AM,Yorkdale-Glen Park (31),Theft Over,Theft Over - Shoplifting,NA,NA,NA,NA
GO-20161656395,9/17/2016 4:00:00 AM,Humber Summit (21),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161660470,9/18/2016 4:00:00 AM,Bedford Park-Nortown (39),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161659874,9/17/2016 4:00:00 AM,Palmerston-Little Italy (80),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
GO-20161659926,9/17/2016 4:00:00 AM,Golfdale-Cedarbrae-Woburn (141),Theft Over,Theft From Motor Vehicle Over,NA,NA,NA,NA
